fips,breast.wf9699,pop.wf9699,cervix.wf9699,lung.wf9699,prostate.wm9699,pop.wm9699,lung.wm9699,prostate.bm9699,pop.bm9699,Totalpop,Smokecurmsm,Smokevrmsm,Smokecurmsf,Smokevrmsf,Obesesm,Noinssm,Mammog2ysm,Pap3yrsm,ses1990,CR9599Sm,fobt2ysm,BlackPct,HispPct
13267,25.3,25073,0,37.9,34.6,25886,144.2,30.8,14431,17722,0.259,0.447,0.209,0.356,0.31,0.137,0.546,0.619,83.49,20.9,0.21,29.18,2.57
13269,8,8643,0,53.2,29.4,8214,77.8,157.4,7074,7642,0.237,0.415,0.193,0.356,0.342,0.137,0.546,0.648,72.11,20.4,0.21,43.2,0.3
13271,53.3,14944,0,34.7,22.6,13037,137.9,100.4,8216,11000,0.285,0.487,0.175,0.375,0.377,0.119,0.546,0.619,74.34,20.9,0.21,34.45,0.12
13273,5,8205,0,34.4,43.6,7519,190.7,71.6,12862,10653,0.232,0.415,0.285,0.381,0.445,0.119,0.546,0.619,70.27,20.4,0.2,59.89,0.2
13275,22.4,50382,5.4,38.7,29.2,46496,124.1,73,32539,38986,0.287,0.462,0.232,0.429,0.327,0.166,0.302,0.567,95.44,20.4,0.07,37.93,0.87
13277,20.1,50717,3.2,37.8,35.4,50130,106.3,109.4,20430,34998,0.288,0.487,0.232,0.386,0.329,0.126,0.546,0.593,94.12,18,0.2,26.67,3.28
13279,14.2,37816,2.7,60,44.5,35410,167.7,63,12718,24072,0.257,0.454,0.175,0.353,0.311,0.119,0.632,0.738,89.12,20.9,0.21,23.37,2.99
13281,39.7,17089,0,35,19.4,16273,73.8,0,4,6754,0.234,0.522,0.232,0.452,0.339,0.107,0.511,0.629,96.4,19.7,0.24,0,0.26
13283,12.9,7723,7.6,37.3,65.6,7125,93.4,115.6,3871,5994,0.249,0.444,0.175,0.315,0.328,0.119,0.546,0.619,71.26,21.1,0.21,33.09,0.08
13285,21,78444,4.4,50,25.7,72794,112.8,85,36768,55536,0.236,0.481,0.222,0.386,0.342,0.121,0.56,0.745,98.6,20.4,0.16,30.03,0.41
13287,5,10297,10.7,51.5,7.1,9614,118.9,102.8,7430,8703,0.234,0.481,0.194,0.356,0.369,0.119,0.546,0.593,73.94,18.3,0.2,40.66,0.13
13289,27.2,9910,10.2,54,8.3,9744,154.2,59.3,9393,9806,0.249,0.412,0.194,0.324,0.397,0.108,0.546,0.668,70.63,22.1,0.21,45.93,0.11
13291,11.4,32153,1.9,35.8,19.3,31679,99.1,0,73,11993,0.234,0.428,0.203,0.452,0.339,0.12,0.503,0.628,92.08,20.3,0.21,0.1,0.17
