hexid,amphPrev,birdPrev,fishPrev,mammPrev,reptPrev,jan.avg,jan.stdev,jul.avg,jul.stdev,ppt.avg,ppt.stdev,ppt.min,ppt.max,seas.avg,elev.min,elev.max,elev.avg,elev.stdev,fractal,dominance,contagion,slope.max,slope.min,slope.med,slope.avg,slope.stdev,slope.iqr,aspect.avg,aspect.dev,aspect.med,crop.pasture,grass.crop,wood.crop,grass,shrub,grass.shrub,deciduous,evergreen,mix.forest,water,coast.wet,barren,tundra,urban,roads.maj,roads.min,streams.maj,streams.per,streams.int,streams.bra,fed.park,fed.refuge,fed.wilder,fed.indian,fed.mil,fed.forest,non.fed,federal,stream,roads
2176,8,103,27,33,15,-2.778,0.569,22.227,0.532,1123.758,24.8,1069,1161,25.005,112,314,186,38.6,1.529,0.18,0.519,3.47,0,0.849,1.026,0.684,0.863,100.1,77.5,106.2,0.04006,0,0.44068,0,0,0,0.51926,0,0,0,0,0,0,0,20.5843,76.9574,80.146,0,80.146,80.146,0,0,0,0,0,0,0,0,240.438,97.5417
2177,9,100,26,34,6,-2.14,0.416,22.62,0.486,1142.974,22.606,1077,1179,24.761,76,259,162,31.6,1.421,0.475,0.761,2.891,0.01,0.72,0.767,0.444,0.478,170.9,76.6,186.5,0.05864,0,0.61574,0,0,0,0.3179,0,0.00617,0,0,0,0,0.00154,67.3236,51.0802,36.566,0,36.566,36.566,0,0,0,0,0,0,0,0,109.698,118.4038
2178,19,106,47,38,21,-1.036,0.466,23.422,0.494,1100.008,16.053,1065,1130,24.457,0,192,91,35.7,1.452,0.383,0.785,2.997,0.042,0.875,1.012,0.621,0.823,159.2,75.6,158.9,0.03246,0.00155,0.28439,0,0,0,0.49614,0.00309,0.12983,0.04946,0,0,0,0.00309,18.7036,88.3797,45.835,30.679,45.835,45.835,0,0,0,0,2.8526,0,0,2.8526,168.184,107.0833
2179,23,106,37,36,23,-0.164,0.381,24.517,0.549,1090.167,15.713,1059,1122,24.68,0,152,44,43.6,1.419,0.333,0.81,2.019,0,0.483,0.523,0.417,0.641,132.3,51.3,134.6,0.02769,0.04,0.27538,0.00462,0.00154,0.00154,0.36462,0,0.04615,0.19385,0,0,0,0.04462,9.3008,90.4367,42.67,0,42.67,42.67,0,24.6239,0,0,86.6679,0,0,111.2918,128.01,99.7375
2181,21,100,23,39,29,0.438,0.497,24.845,0.363,1064.308,7.953,1041,1079,24.406,0,59,20,14.4,1.433,0.348,0.802,0.911,0,0.308,0.312,0.187,0.238,102.3,66.3,115,0.00774,0.03251,0.23375,0,0,0.0031,0.36068,0.00155,0.01703,0.28793,0,0,0,0.05573,32.4884,52.0441,20.159,0,20.159,20.159,0,0,0,0,2.8119,0,0,2.8119,60.477,84.5326
2182,10,107,35,37,25,0.488,0.5,24.326,0.469,1075.153,12.366,1053,1101,23.838,0,76,30,15.6,1.524,0.448,0.751,1.039,0,0.375,0.369,0.199,0.283,80.2,71.6,82.5,0,0,0.20062,0,0,0,0.70988,0.00154,0.03549,0.05247,0,0,0,0,22.4629,57.4076,27.419,5.105,27.419,27.419,0,0,0,0,0,0,0,0,87.362,79.8705
2183,19,102,28,37,27,0.454,0.498,24.241,0.428,1055.611,8.976,1030,1071,23.787,0,61,39,17.7,1.503,0.44,0.782,0.924,0,0.266,0.288,0.227,0.328,118.8,71.8,125.5,0.01698,0.01698,0.15278,0,0,0,0.72531,0,0.04475,0.02778,0,0,0,0.01543,42.5786,12.5018,33.97,19.37,33.97,33.97,0,0,0,0,0,0,0,0,121.28,55.0804
2184,12,98,40,37,17,1,0,24.88,0.325,1040.58,10.698,1023,1085,23.88,0,46,14,13.7,1.398,0.399,0.78,0.9,0,0.264,0.291,0.235,0.376,140.9,70.8,158.6,0.01077,0.02,0.12462,0,0,0.00154,0.33385,0.00308,0.08154,0.42462,0,0,0,0,0,20.8484,10.238,0,10.238,10.238,0,0,0,0,0,0,0,0,30.714,20.8484
2185,11,86,40,28,14,1.384,0.487,24.985,0.124,1079.573,11.285,1035,1102,23.601,0,61,27,13.9,1.489,0.33,0.726,0.911,0,0.248,0.272,0.212,0.308,48.5,72.1,59.6,0.02157,0.01079,0.20493,0,0,0,0.5624,0.00616,0.151,0.04314,0,0,0,0,22.6059,32.2197,0,36.925,36.925,36.925,2.886,0,0,0,25.4922,0,0,28.3782,110.775,54.8256
2186,17,90,26,27,11,1.994,0.078,25,0,1095.015,8.812,1081,1112,23.006,17,61,32,6.6,1.503,0.394,0.662,0.855,0,0.058,0.144,0.188,0.224,121.5,72.8,126.2,0,0,0.11728,0,0,0,0.67593,0.00154,0.20525,0,0,0,0,0,18.445,9.0697,62.77,0,62.77,62.77,0,0,0,0,0,0,0,0,188.31,27.5147
2187,21,88,40,27,24,2.585,0.493,25,0,1109.161,6.475,1091,1118,22.415,14,61,33,8.5,1.512,0.237,0.624,0.905,0,0,0.124,0.212,0.18,90.8,69.7,80,0.00617,0,0.16204,0,0,0,0.36728,0.0216,0.39043,0,0,0,0,0.05247,0,81.5265,77.691,0,77.691,77.691,0,0,0,0,0,0,0,0,233.073,81.5265
2188,26,101,51,31,32,2.918,0.274,25,0,1114.543,10.414,1096,1137,22.082,16,90,38,13.7,1.399,0.275,0.732,0.928,0,0.056,0.155,0.21,0.225,110.4,68.7,114,0.03858,0.03704,0.2716,0,0.00154,0.00154,0.22222,0.02469,0.15123,0,0,0,0,0.25154,29.3829,156.0176,63.272,0,63.272,63.272,0,1.8166,0,0,0,0,0,1.8166,189.816,185.4005
2189,22,91,46,26,23,2.869,0.338,25,0,1126.846,9.821,1099,1152,22.131,18,91,52,19.4,1.51,0.356,0.703,0.903,0,0.172,0.235,0.25,0.416,66,56,72.9,0.00154,0.00154,0.13889,0,0,0,0.45833,0.00772,0.33025,0,0,0,0,0.06173,0,89.8423,34.929,0,34.929,34.929,0,0,0,0,0,0,0,0,104.787,89.8423
2190,14,82,45,25,14,2.706,0.456,25,0,1138.164,8.854,1124,1158,22.294,30,95,68,14.3,1.491,0.35,0.675,0.882,0,0.295,0.293,0.201,0.305,83,67.1,82.4,0.00464,0,0.10819,0,0,0,0.25039,0,0.63679,0,0,0,0,0,35.0342,57.6773,58.377,0,58.377,58.377,0,0,0,0,0,0,0,0,175.131,92.7114
2191,17,86,46,31,10,3.059,0.248,25.043,0.203,1141.676,12.905,1101,1165,21.985,45,107,75,13.2,1.535,0.326,0.616,0.98,0,0.322,0.329,0.184,0.254,97.4,72.1,104,0,0,0.06636,0,0,0,0.31636,0,0.61728,0,0,0,0,0,20.8222,43.2909,29.546,0,29.546,29.546,0,0,0,0,0,0,0,0,88.638,64.1131
2287,11,100,22,46,9,-6.083,0.544,19.812,0.546,1080.921,14.793,1053,1127,25.895,274,662,420,54,1.463,0.349,0.365,5.552,0.079,1.129,1.344,0.919,0.973,117.4,69.7,115,0,0,0.03082,0,0,0,0.69492,0,0.27427,0,0,0,0,0,11.454,23.2799,56.076,0,56.076,56.076,0,0,0,0,0,0,0,0,168.228,34.734
2288,12,104,19,46,8,-6.137,0.615,19.467,0.72,1122.73,42.416,1067,1244,25.604,252,700,470,74.9,1.449,0.619,0.847,7.264,0.02,1.182,1.556,1.259,1.285,34.1,73.5,45.5,0.00462,0.00154,0.06626,0,0,0,0.68567,0,0.23267,0,0,0,0,0.00924,0,68.0663,27.734,0,27.734,27.734,0,0,0,0,0,0,0,0,83.202,68.0663
2289,14,108,24,48,9,-6.458,0.574,18.913,0.663,1230.152,14.77,1170,1268,25.372,396,668,555,44.8,1.457,0.463,0.764,4.045,0.01,0.804,0.928,0.641,0.704,225,67.7,236.4,0.00155,0,0.08204,0,0,0,0.54025,0,0.37307,0,0,0,0,0.0031,22.4616,83.0432,36.123,0,36.123,36.123,0,0,0,0,0,0,0,0,108.369,105.5048
2290,17,116,21,41,8,-4.869,0.969,20.736,1.072,1201.005,27.169,1157,1250,25.605,154,614,426,98.9,1.599,0.472,0.736,6.914,0.077,1.576,1.925,1.336,1.523,173,71.5,169.1,0,0.00309,0.44444,0,0,0,0.51389,0,0.03858,0,0,0,0,0,19.9126,59.4737,39.935,0,39.935,39.935,0,0,0,0,0,0,0,0,119.805,79.3863
2291,6,119,20,40,7,-3.738,0.699,21.834,0.666,1167.114,13.598,1128,1191,25.572,135,487,263,81.1,1.43,0.311,0.698,7.456,0.041,1.567,2.001,1.542,1.914,132.4,74.4,137.1,0.00923,0.02461,0.63077,0,0,0,0.31231,0,0.00154,0.00154,0,0,0,0.02,2.96,78.9794,36.036,0,36.036,36.036,0,0,0,0,0,0,0,0,108.108,81.9394
2292,7,115,22,42,12,-3.277,0.599,22.387,0.802,1100.723,33.23,1051,1195,25.664,91,473,172,76,1.445,0.307,0.765,7.899,0.01,0.891,1.547,1.651,1.223,158.3,75,164.5,0.02941,0.00619,0.61765,0,0,0,0.32972,0,0.00464,0,0,0,0,0.01238,9.6317,72.6068,67.583,0,67.583,67.583,0,0,0,0,0,0,0,0,202.749,82.2386
2293,5,102,27,33,9,-3.181,0.472,22.358,0.661,1071.694,16.651,1034,1112,25.539,61,396,156,56.5,1.437,0.201,0.682,6.193,0,0.837,1.164,1.025,1.072,94.7,77.1,107.1,0.03086,0.00463,0.50154,0,0,0,0.38272,0,0.00309,0,0,0,0,0.07716,13.4268,93.7231,68.573,0,68.573,68.573,0,0,0,0,0,0,0,0,205.719,107.1499
2294,5,88,25,34,9,-2.051,0.221,22.991,0.096,1039.372,23.595,999,1097,25.042,80,213,119,15.5,1.411,0.393,0.792,2.433,0,0.318,0.381,0.326,0.519,206.1,76,217.3,0.4186,0.0031,0.51008,0,0,0,0.0124,0.00155,0.00465,0,0,0,0,0.04961,20.9476,87.7574,106.326,0,106.326,106.326,0,0,0,0,0,0,0,0,318.978,108.705
2295,15,106,25,36,18,-2.084,0.613,22.845,0.626,1100.753,24.013,1036,1136,24.929,12,274,149,56.5,1.468,0.359,0.73,4.746,0.042,1.091,1.35,0.941,1.127,84.2,77.3,86.2,0.0138,0.00307,0.56902,0,0,0,0.36963,0.00153,0,0.04295,0,0,0,0,41.7805,7.1507,54.948,33.122,54.948,54.948,0,0,0,0,0,0,0,0,197.966,48.9312
2296,16,97,33,37,12,-1.284,0.474,23.428,0.54,1126.29,8.516,1107,1142,24.712,61,241,161,35.3,1.496,0.435,0.734,2.065,0.02,0.725,0.75,0.338,0.478,112,70.5,116.2,0,0,0.35439,0,0,0,0.60555,0.00154,0.03852,0,0,0,0,0,21.9937,9.8497,77.769,0,77.769,77.769,0,0,0,0,0,0,0,0,233.307,31.8434
2297,19,98,26,38,21,-0.207,0.531,24.343,0.504,1101.828,25.031,1051,1145,24.55,5,213,109,43.8,1.435,0.398,0.757,2.338,0.014,0.762,0.835,0.445,0.615,127.5,65.9,133.5,0.01395,0.00465,0.09612,0,0,0.00155,0.36279,0,0.09302,0.01705,0,0,0,0.41085,0,116.1061,29.403,0,29.403,29.403,0,0,0,0,0,0,0,0,88.209,116.1061
2298,23,106,33,40,28,0.202,0.46,24.767,0.423,1075.785,5.847,1061,1089,24.565,0,152,67,40.9,1.365,0.357,0.773,2.841,0,0.538,0.613,0.408,0.411,99.2,66.2,110,0.0339,0.04006,0.28814,0,0.00154,0.00308,0.15254,0.00462,0.04314,0.02619,0,0,0,0.40678,12.4027,197.5364,57.89,0,57.89,57.89,0,0,0,0,29.5581,0,0,29.5581,173.67,209.9391
2299,20,103,38,42,26,0.18,0.384,24.531,0.499,1075.863,16.703,1045,1122,24.351,12,121,46,21,1.282,0.369,0.674,1.563,0,0.402,0.45,0.265,0.332,114.7,70.3,127.3,0.01385,0.01385,0.27538,0,0,0.00154,0.13538,0.00462,0.04154,0,0,0,0,0.51385,4.586,147.4647,45.475,0.323,45.475,45.475,0,0,0,0,18.6522,0,0,18.6522,136.748,152.0507
2300,26,116,48,41,32,0.323,0.468,24.5,0.5,1059.847,26.723,982,1098,24.177,0,84,42,25.2,1.4,0.361,0.804,1.729,0,0.372,0.471,0.377,0.581,249.4,76,254.4,0.01543,0.01852,0.15741,0,0.00154,0.00309,0.32253,0,0.05401,0.07099,0,0,0,0.35648,0,188.1904,14.298,33.837,14.298,14.298,0,0,0,0,9.333,0,0,9.333,76.731,188.1904
2301,23,99,42,37,25,0.876,0.33,24.804,0.397,1017.747,12.407,994,1051,23.928,0,61,28,17,1.447,0.45,0.815,1.421,0,0.304,0.335,0.254,0.349,193.3,69.6,202,0.00463,0.00926,0.0571,0,0,0,0.63735,0,0.07253,0.21605,0,0,0,0.00309,0,29.2818,12.362,1.855,12.362,12.362,0,5.4062,0,0,0,0,0,5.4062,38.941,29.2818
2302,16,90,42,38,12,1.005,0.073,24.945,0.228,1047.74,23.187,1015,1107,23.94,0,61,27,14.8,1.412,0.336,0.732,1.25,0,0.349,0.377,0.248,0.326,85,75.6,105,0.00616,0,0.1171,0,0,0,0.53005,0.00154,0.16641,0.17874,0,0,0,0,3.5305,61.6272,36.494,1.464,36.494,36.494,0,0,0,0,5.2101,0,0,5.2101,110.946,65.1577
2303,24,85,37,28,22,1.173,0.378,24.895,0.307,1085.203,5.664,1063,1104,23.723,15,76,52,11.6,1.468,0.476,0.783,1.004,0,0.287,0.313,0.229,0.308,83.3,75.8,91.2,0,0,0.0416,0,0,0,0.81356,0,0.14484,0,0,0,0,0,0,52.4233,36.478,0,36.478,36.478,0,0,0,0,275.152,0,0,275.152,109.434,52.4233
2304,24,82,45,28,21,2,0,25,0,1095.118,7.457,1079,1109,23,30,91,54,13.8,1.542,0.353,0.629,1.014,0,0.115,0.246,0.281,0.468,67.9,68.3,65,0,0,0.0387,0,0,0,0.51238,0.0031,0.43808,0,0,0,0,0.00774,4.6015,82.7683,107.864,0,107.864,107.864,0,0,0,0,0,0,0,0,323.592,87.3698
2305,20,93,8,27,31,2.018,0.135,25,0,1100.798,11.036,1079,1116,22.982,30,93,68,12.1,1.361,0.19,0.635,0.964,0,0.115,0.237,0.275,0.439,86,72.7,91.2,0.00616,0,0.12481,0,0,0,0.20647,0.00308,0.42065,0,0,0,0,0.23883,24.3232,146.6342,48.757,0,48.757,48.757,0,0,0,0,0,0,0,0,146.271,170.9574
2306,25,82,37,31,26,2.214,0.411,25,0,1105.824,10.027,1077,1135,22.786,55,109,75,13.1,1.489,0.294,0.592,0.942,0,0.237,0.291,0.263,0.475,144.8,74.3,145,0,0.00616,0.05547,0,0,0,0.61017,0,0.31587,0,0,0,0,0.01233,0,54.7171,51.34,0,51.34,51.34,0,0,0,0,0,0,0,0,154.02,54.7171
2307,19,88,33,26,27,2.1,0.3,24.991,0.096,1124.703,16.159,1075,1161,22.891,61,122,86,14.6,1.486,0.407,0.67,0.891,0,0.126,0.239,0.26,0.448,26.8,69.8,40,0,0,0.03385,0,0,0,0.18154,0.00615,0.77846,0,0,0,0,0,11.2485,28.569,69.059,0,69.059,69.059,0,0,0,0,35.4301,0,0,35.4301,207.177,39.8175
2308,11,87,37,31,9,2.191,0.393,24.98,0.14,1120.606,7.555,1102,1139,22.789,61,141,102,16.5,1.498,0.327,0.617,1.049,0,0.33,0.342,0.205,0.271,78.7,72.6,88.8,0.00154,0,0.08783,0,0,0,0.39291,0,0.50847,0,0,0,0,0.00924,53.4685,24.0601,28.791,0,28.791,28.791,0,0,0,0,141.4727,0,0,141.4727,86.373,77.5286
2309,13,85,44,28,11,2.997,0.096,25,0,1104.369,13.08,1084,1142,22.003,61,141,98,17.1,1.494,0.338,0.636,1.701,0.01,0.41,0.448,0.242,0.355,128.1,76.2,130.6,0,0,0.08923,0,0,0,0.31385,0.00308,0.59385,0,0,0,0,0,11.7479,83.0972,32.709,0,32.709,32.709,0,0,0,0,0,0,0,0,98.127,94.8451
2405,11,98,22,46,9,-7.105,0.681,18.877,0.745,1115.971,32.846,1020,1201,25.982,336,781,526,68.9,1.296,0.521,0.357,6.668,0.087,1.56,1.736,1.064,1.428,93.9,76.9,102.2,0,0,0,0,0,0,0.10324,0,0.89676,0,0,0,0,0,0,0,42.061,0,42.061,42.061,0,0,0,0,0,0,0,0,126.183,0
2406,12,103,20,45,8,-5.765,0.958,20.022,1.017,1035.334,49.838,947,1138,25.787,243,735,428,90.9,1.475,0.529,0.761,7.726,0.062,1.813,2.108,1.401,1.703,240.4,68,251.8,0.00155,0,0.10974,0,0,0,0.59351,0,0.27666,0,0,0,0,0.01855,23.9556,50.7773,47.641,0,47.641,47.641,0,0,0,0,0,0,0,0,142.923,74.733
2407,10,106,19,45,6,-4.671,1.055,21.07,1.167,1005.821,88.727,891,1225,25.74,175,653,348,108,1.352,0.347,0.744,9.301,0.052,1.956,2.392,1.659,2.171,285.8,70.1,288.8,0.02937,0.04637,0.29675,0,0,0,0.41267,0,0.06337,0,0,0,0,0.15147,0,123.3534,53.526,0,53.526,53.526,0,0,0,0,0,0,0,0,160.578,123.3534
2408,7,119,20,45,6,-4.449,1.055,21.528,1.202,1142.006,87.413,954,1255,25.977,170,631,390,128,1.345,0.346,0.774,7.542,0,1.71,2.108,1.522,2.043,257.9,74.9,272.2,0.02461,0.01539,0.58615,0,0,0.00154,0.23692,0,0.03539,0,0,0,0,0.1,20.1215,112.7455,67.41,0,67.41,67.41,0,0,0,0,0,0,0,0,202.23,132.867
2409,6,102,17,38,6,-4.607,0.795,21.349,0.922,1223.337,37.432,1078,1311,25.957,197,610,431,88.6,1.515,0.357,0.755,7.047,0,1.816,2.122,1.452,2.16,231.9,79.1,245,0.0541,0.05255,0.70634,0,0,0,0.14992,0,0.01082,0.00464,0,0,0,0.02164,18.5386,106.8722,83.649,0,83.649,83.649,0,0,0,0,0,0,0,0,250.947,125.4108
2410,6,106,13,38,7,-4.298,0.956,21.329,0.909,1192.901,23.355,1144,1244,25.627,152,579,335,105.5,1.478,0.307,0.718,6.415,0.059,1.874,2.093,1.25,1.787,148.1,72.6,157.2,0.04938,0.05093,0.64043,0,0,0.00309,0.22531,0,0.00309,0.00463,0,0,0,0.02315,34.1937,54.7661,48.056,0,48.056,48.056,0,0,0,0,0,0,0,0,144.168,88.9598
2411,9,106,23,39,9,-3.484,0.759,21.965,0.808,1114.673,25.824,1068,1173,25.449,116,488,217,82.2,1.414,0.205,0.555,7.95,0,0.846,1.64,1.785,1.68,145.6,73,146.2,0.09985,0,0.53917,0,0,0,0.35945,0.00154,0,0,0,0,0,0,0,44.4926,42.584,0,42.584,42.584,0,0,0,0,0,0,0,0,127.752,44.4926
2412,12,101,21,36,9,-2.977,0.391,22.501,0.564,1063.272,29.854,1009,1117,25.478,122,335,168,33.5,1.433,0.163,0.638,4.13,0,0.602,0.762,0.712,0.659,283.7,78,273.1,0.15765,0.00464,0.54869,0,0,0,0.25657,0,0,0,0,0,0,0.03246,31.3011,82.2943,34.765,0,34.765,34.765,0,0,0,0,0,0,0,0,104.295,113.5954
2413,12,97,27,36,10,-2.187,0.463,22.938,0.401,1036.506,20.658,1003,1081,25.125,30,305,131,37.3,1.43,0.228,0.731,4.96,0,0.716,0.952,0.84,0.948,142.5,73.6,140,0.21672,0.02012,0.55573,0,0,0,0.13932,0.00464,0.00929,0.0387,0,0,0,0.01548,0,50.9856,9.409,32.735,9.409,9.409,0,0,0,0,0,0,0,0,60.962,50.9856
2414,5,92,25,38,7,-2.788,0.417,22.115,0.368,1115.461,29.612,1055,1166,24.902,121,305,220,40.6,1.47,0.337,0.723,2.47,0.023,0.856,0.907,0.451,0.573,349.8,73.6,345.3,0.03406,0.0031,0.60217,0,0,0.00155,0.29102,0,0.00619,0,0,0,0,0.06192,34.9229,32.1181,66.725,0,66.725,66.725,0,0,0,0,0,0,0,0,200.175,67.041
2415,16,95,18,40,18,-1.301,0.583,23.442,0.58,1135.641,24.9,1049,1170,24.742,91,315,208,44.1,1.488,0.425,0.708,2.174,0.032,0.792,0.839,0.404,0.562,123.4,66.7,124.6,0.00613,0,0.2638,0,0,0,0.68405,0,0.04448,0.00153,0,0,0,0,2.6637,18.551,51.351,0,51.351,51.351,0,0,0,0,0,0,0,0,154.053,21.2146
2416,19,98,22,38,19,-0.792,0.41,23.943,0.251,1100.54,13.048,1079,1149,24.735,76,258,169,34.3,1.44,0.531,0.752,1.819,0.032,0.636,0.678,0.323,0.463,123.7,67.5,127.3,0,0.00154,0.10031,0,0,0,0.72994,0.00617,0.09722,0.01543,0,0,0,0.04938,0,44.855,48.139,0,48.139,48.139,0,0,0,0,0,0,0,0,144.417,44.855
2417,17,105,26,40,17,-0.149,0.36,24.186,0.389,1085.263,12.163,1049,1100,24.334,76,189,135,21.7,1.441,0.309,0.699,1.693,0,0.546,0.575,0.275,0.345,144.3,69.9,140.4,0.01238,0.00155,0.09907,0,0,0,0.43189,0.00619,0.28483,0.0031,0,0,0,0.16099,0,28.7576,58.555,0,58.555,58.555,0,0,0,0,0,0,0,0,175.665,28.7576
2418,26,106,49,45,31,0.06,0.238,24.469,0.499,1061.478,24.874,979,1108,24.409,0,145,86,27,1.274,0.492,0.782,2.038,0.014,0.583,0.631,0.345,0.401,119.3,71.5,128.8,0.00926,0.00463,0.07562,0,0,0.00154,0.23302,0.00154,0.09877,0.00154,0,0,0,0.57407,12.7096,198.6139,37.787,6.521,37.787,37.787,0,0,0,0,0,0,0,0,119.882,211.3235
2419,23,102,36,35,26,0.346,0.476,24.474,0.5,1027.006,19.687,981,1063,24.128,0,137,71,32.1,1.468,0.245,0.692,1.542,0,0.526,0.554,0.269,0.356,120.7,66.3,123.3,0.01546,0.01855,0.30603,0,0,0,0.43277,0,0.08501,0.02782,0,0,0,0.11437,5.3224,71.1974,31.734,0,31.734,31.734,0,2.3947,0,0,19.2349,0,0,21.6296,95.202,76.5198
2420,20,98,34,34,22,0.894,0.308,24.421,0.494,1029.018,15.692,991,1052,23.526,0,129,69,32.4,1.451,0.464,0.796,1.517,0,0.481,0.531,0.28,0.395,102.6,62.8,100.5,0,0.00462,0.07692,0,0,0,0.79538,0,0.04462,0.07846,0,0,0,0,0,55.7653,21.992,0,21.992,21.992,0,0,0,0,225.4539,0,0,225.4539,65.976,55.7653
2421,13,86,42,25,12,1,0,24.319,0.466,1059.869,14.114,1024,1088,23.319,15,122,70,24.4,1.429,0.368,0.747,1.351,0,0.412,0.449,0.27,0.35,85.4,69.5,86.7,0.00308,0.00154,0.12018,0,0,0,0.65177,0.00308,0.19106,0,0,0,0,0.02928,31.9646,92.6633,94.333,0,94.333,94.333,0,0,0,0,0,0,0,0,282.999,124.6279
2422,20,84,35,28,12,1.241,0.428,24.959,0.2,1077.246,8.711,1058,1099,23.717,59,122,82,12.1,1.511,0.412,0.744,0.821,0,0.282,0.294,0.177,0.243,101.4,69.1,102.9,0.00461,0.0169,0.05069,0.00154,0,0,0.62519,0,0.29339,0.00768,0,0,0,0,25.2898,13.231,18.893,0,18.893,18.893,0,0,0,0,0,0,0,0,56.679,38.5208
2423,21,95,39,29,18,1.969,0.173,25,0,1071.626,7.328,1054,1086,23.031,61,122,87,10.3,1.537,0.365,0.662,0.912,0,0.041,0.195,0.261,0.348,121.7,72,133.3,0,0,0.00773,0,0,0,0.59351,0,0.39876,0,0,0,0,0,0,98.1494,71.424,0,71.424,71.424,0,0,0,0,0,0,0,0,214.272,98.1494
2424,22,89,43,28,25,1.998,0.039,24.978,0.146,1069.64,18.612,1045,1113,22.98,46,122,80,15.2,1.459,0.306,0.638,1.297,0,0.416,0.41,0.285,0.478,340.6,79.9,,0,0,0.01082,0,0,0,0.46986,0.00309,0.51623,0,0,0,0,0,23.2705,44.8652,50.106,0,50.106,50.106,0,0,0,0,0,0,0,0,150.318,68.1357
2425,15,77,35,32,21,2,0,24.989,0.104,1091.458,11.422,1064,1123,22.989,61,152,99,16,1.472,0.332,0.672,1.028,0,0.278,0.339,0.298,0.522,60.9,69.2,66,0,0,0.01391,0,0,0,0.42813,0.00464,0.55332,0,0,0,0,0,0,25.9877,65.885,0,65.885,65.885,0,0,0,0,0,0,0,0,197.655,25.9877
2426,13,73,37,27,20,2,0,24.698,0.46,1120.867,9.38,1090,1139,22.698,69,182,126,20.4,1.557,0.364,0.649,1.103,0,0.352,0.375,0.303,0.588,76.1,68.3,81.6,0,0,0.01389,0,0,0,0.2392,0,0.74383,0,0,0,0,0.00309,0,49.9064,51.492,0,51.492,51.492,0,0,0,0,0,0,0,0,154.476,49.9064
2427,11,84,42,26,11,2.205,0.404,24.662,0.473,1106.523,9.742,1093,1134,22.457,87,185,129,20.2,1.55,0.249,0.43,1.378,0,0.51,0.514,0.272,0.394,120.6,73.4,129.1,0,0,0.0216,0,0,0,0.36265,0,0.61574,0,0,0,0,0,29.5263,0,51.321,0,51.321,51.321,0,0,0,0,0,0,0,0,153.963,29.5263
2428,19,91,49,28,23,2.946,0.226,24.995,0.068,1091.869,10.569,1070,1123,22.049,61,164,112,21.1,1.484,0.398,0.763,1.196,0,0.38,0.411,0.242,0.383,143.6,69.8,142.4,0.00309,0.02623,0.10031,0.00154,0,0.00309,0.22222,0,0.62037,0.02315,0,0,0,0,22.7177,29.7253,3.469,0,3.469,3.469,0,0,0,0,0,0,0,0,10.407,52.443
2525,11,103,21,45,9,-5.773,0.567,19.944,0.644,977.056,31.972,921,1070,25.718,273,552,437,55.4,1.35,0.503,0.758,5.92,0.102,1.472,1.627,0.887,1.172,151.6,75.2,154,0.00309,0,0.01852,0,0,0,0.45525,0,0.52315,0,0,0,0,0,28.5058,52.6938,37.678,0,37.678,37.678,0,0,0,0,0,0,0,0,113.034,81.1995
2526,21,115,25,45,18,-4.75,0.737,21.045,0.812,969.866,30.518,932,1084,25.795,182,700,324,74.2,1.399,0.666,0.737,9.318,0.029,1.646,2.076,1.544,1.495,148,75.6,150,0,0,0.12789,0,0,0,0.81664,0,0.05393,0,0,0,0,0.00154,18.7493,46.3871,89.718,0,89.718,89.718,0,0,0,0,0,0,0,0,269.154,65.1364
2527,11,111,32,44,11,-5.397,1.16,20.312,1.3,1020.792,33.8,956,1121,25.708,226,701,449,118.7,1.33,0.528,0.707,8.562,0.062,1.539,2.186,1.846,1.979,114,73,117.2,0,0,0.08951,0,0,0,0.71759,0,0.1821,0,0,0,0,0.0108,47.5532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.5532
2528,11,125,29,41,6,-3.714,0.717,22.229,0.835,1035.172,38.211,975,1157,25.943,152,485,287,67.1,1.448,0.452,0.733,7.875,0.124,1.528,1.806,1.155,1.326,167.7,71.9,170.8,0.00464,0.0031,0.52786,0,0,0,0.44582,0,0.00464,0,0,0,0,0.01393,0,45.9292,55.138,0,55.138,55.138,0,0,0,0,0,0,0,0,165.414,45.9292
2529,11,107,17,36,8,-4.38,0.93,21.354,1.009,1139.471,47.45,1048,1257,25.734,134,579,318,103,1.475,0.36,0.729,9.558,0.091,2.072,2.395,1.56,2.118,311.8,74.6,328.7,0.00923,0.00154,0.84615,0,0,0,0.13077,0,0.00308,0,0,0,0,0.00923,29.1904,40.0947,78.253,0,78.253,78.253,0,0,0,0,0,0,0,0,234.759,69.2852
2530,8,91,15,40,10,-4.722,0.753,20.825,0.834,1179.314,61.303,1032,1377,25.547,183,518,335,82.9,1.505,0.329,0.705,7.445,0.142,2.292,2.579,1.524,2.263,216,77.7,211,0.02164,0.01391,0.68624,0,0,0,0.25502,0,0.00927,0,0,0,0,0.01391,50.7395,46.991,75.629,0,75.629,75.629,0,0,0,0,0,0,0,0,226.887,97.7305
2531,13,115,27,40,13,-3.876,1.078,21.66,1.252,1083.68,58.42,997,1349,25.536,121,518,268,112,1.333,0.54,0.785,8.373,0,2.278,2.537,1.917,3.109,147.1,72,148.7,0.00618,0.00155,0.22102,0,0,0,0.75734,0,0.00927,0,0,0,0,0.00464,3.6801,73.5903,71.481,0,71.481,71.481,0,0,0,0,0,0,0,0,214.443,77.2704
